0. ay:-0.0044, gx:+0.0127
224. ay:-0.0056, gx:+0.0171
225. ay:-0.0051, gx:+0.0167
226. ay:-0.0076, gx:+0.0119
227. ay:-0.0020, gx:+0.0109
228. ay:-0.0083, gx:+0.0167
229. ay:-0.0081, gx:+0.0179
230. ay:-0.0029, gx:+0.0124
231. ay:-0.0039, gx:+0.0153
232. ay:-0.0034, gx:+0.0139
233. ay:-0.0063, gx:+0.0153
234. ay:-0.0090, gx:+0.0183
235. ay:-0.0078, gx:+0.0172
236. ay:-0.0073, gx:+0.0100
237. ay:-0.0068, gx:+0.0168
238. ay:-0.0017, gx:+0.0141
239. ay:-0.0105, gx:+0.0132
240. ay:-0.0073, gx:+0.0137
241. ay:-0.0042, gx:+0.0133
242. ay:-0.0059, gx:+0.0151
243. ay:-0.0081, gx:+0.0160
244. ay:-0.0056, gx:+0.0135
245. ay:-0.0127, gx:+0.0165
246. ay:-0.0115, gx:+0.0128
247. ay:-0.0054, gx:+0.0137
248. ay:-0.0061, gx:+0.0140
249. ay:-0.0032, gx:+0.0143
250. ay:-0.0081, gx:+0.0131
251. ay:-0.0037, gx:+0.0159
252. ay:-0.0125, gx:+0.0192
253. ay:-0.0076, gx:+0.0184
254. ay:-0.0078, gx:+0.0160
255. ay:-0.0059, gx:+0.0172
256. ay:-0.0071, gx:+0.0127
257. ay:-0.0012, gx:+0.0164
258. ay:-0.0090, gx:+0.0161
259. ay:-0.0156, gx:+0.0176
260. ay:-0.0095, gx:+0.0160
261. ay:-0.0081, gx:+0.0168
262. ay:-0.0076, gx:+0.0113
263. ay:-0.0061, gx:+0.0151
264. ay:-0.0066, gx:+0.0193
265. ay:-0.0083, gx:+0.0187
266. ay:-0.0093, gx:+0.0188
267. ay:-0.0059, gx:+0.0139
268. ay:-0.0083, gx:+0.0113
269. ay:-0.0076, gx:+0.0147
270. ay:-0.0068, gx:+0.0160
271. ay:-0.0063, gx:+0.0177
272. ay:-0.0059, gx:+0.0153
273. ay:-0.0068, gx:+0.0131
274. ay:-0.0166, gx:+0.0175
275. ay:-0.0112, gx:+0.0172
276. ay:-0.0081, gx:+0.0156
277. ay:-0.0134, gx:+0.0137
278. ay:-0.0139, gx:+0.0159
279. ay:-0.0049, gx:+0.0172
280. ay:-0.0098, gx:+0.0163
281. ay:-0.0132, gx:+0.0119
282. ay:-0.0059, gx:+0.0163
283. ay:-0.0081, gx:+0.0151
284. ay:-0.0042, gx:+0.0137
285. ay:-0.0071, gx:+0.0176
286. ay:-0.0024, gx:+0.0151
287. ay:-0.0029, gx:+0.0168
288. ay:-0.0071, gx:+0.0160
289. ay:-0.0059, gx:+0.0117
290. ay:-0.0046, gx:+0.0167
291. ay:-0.0068, gx:+0.0101
292. ay:-0.0054, gx:+0.0159
293. ay:-0.0039, gx:+0.0153
294. ay:-0.0017, gx:+0.0151
295. ay:-0.0061, gx:+0.0128
296. ay:-0.0059, gx:+0.0133
297. ay:-0.0127, gx:+0.0173
298. ay:-0.0049, gx:+0.0156
299. ay:-0.0090, gx:+0.0128
300. ay:-0.0100, gx:+0.0113
301. ay:-0.0056, gx:+0.0145
302. ay:-0.0120, gx:+0.0172
303. ay:-0.0129, gx:+0.0149
304. ay:-0.0095, gx:+0.0153
305. ay:-0.0107, gx:+0.0160
306. ay:-0.0046, gx:+0.0156
307. ay:-0.0154, gx:+0.0153
308. ay:-0.0110, gx:+0.0168
309. ay:-0.0083, gx:+0.0177
310. ay:-0.0107, gx:+0.0131
311. ay:-0.0120, gx:+0.0163
312. ay:-0.0107, gx:+0.0123
313. ay:-0.0073, gx:+0.0121
314. ay:-0.0081, gx:+0.0156
315. ay:-0.0095, gx:+0.0133
316. ay:-0.0071, gx:+0.0144
317. ay:-0.0122, gx:+0.0117
318. ay:-0.0039, gx:+0.0144
319. ay:-0.0042, gx:+0.0124
320. ay:-0.0037, gx:+0.0149
321. ay:-0.0049, gx:+0.0159
322. ay:-0.0051, gx:+0.0151
323. ay:-0.0034, gx:+0.0127
324. ay:-0.0056, gx:+0.0157
325. ay:-0.0061, gx:+0.0168
326. ay:-0.0071, gx:+0.0169
327. ay:-0.0066, gx:+0.0155
328. ay:-0.0073, gx:+0.0127
329. ay:-0.0100, gx:+0.0153
330. ay:-0.0088, gx:+0.0155
331. ay:-0.0056, gx:+0.0141
332. ay:-0.0076, gx:+0.0133
333. ay:-0.0139, gx:+0.0113
334. ay:-0.0115, gx:+0.0156
335. ay:-0.0142, gx:+0.0153
336. ay:-0.0134, gx:+0.0169
337. ay:-0.0098, gx:+0.0148
338. ay:-0.0110, gx:+0.0159
339. ay:-0.0081, gx:+0.0139
340. ay:-0.0090, gx:+0.0151
341. ay:-0.0049, gx:+0.0121
342. ay:-0.0076, gx:+0.0148
343. ay:-0.0090, gx:+0.0175
344. ay:-0.0015, gx:+0.0157
345. ay:-0.0059, gx:+0.0136
346. ay:-0.0073, gx:+0.0135
347. ay:-0.0063, gx:+0.0144
348. ay:-0.0029, gx:+0.0149
349. ay:-0.0029, gx:+0.0145
350. ay:-0.0083, gx:+0.0153
351. ay:-0.0134, gx:+0.0156
352. ay:-0.0012, gx:+0.0143
353. ay:-0.0034, gx:+0.0151
354. ay:-0.0071, gx:+0.0109
355. ay:-0.0117, gx:+0.0111
356. ay:-0.0056, gx:+0.0128
357. ay:-0.0061, gx:+0.0176
358. ay:-0.0134, gx:+0.0153
359. ay:-0.0059, gx:+0.0124
360. ay:-0.0061, gx:+0.0151
361. ay:-0.0068, gx:+0.0133
362. ay:-0.0088, gx:+0.0120
363. ay:-0.0073, gx:+0.0113
364. ay:-0.0125, gx:+0.0129
365. ay:-0.0098, gx:+0.0136
366. ay:-0.0132, gx:+0.0153
367. ay:-0.0081, gx:+0.0149
368. ay:-0.0007, gx:+0.0143
369. ay:-0.0056, gx:+0.0151
370. ay:-0.0090, gx:+0.0133
371. ay:-0.0063, gx:+0.0139
372. ay:-0.0078, gx:+0.0195
373. ay:-0.0107, gx:+0.0125
374. ay:-0.0056, gx:+0.0115
375. ay:-0.0044, gx:+0.0141
376. ay:-0.0085, gx:+0.0136
377. ay:-0.0105, gx:+0.0148
378. ay:+0.0005, gx:+0.0147
379. ay:-0.0049, gx:+0.0127
380. ay:-0.0056, gx:+0.0177
381. ay:-0.0105, gx:+0.0116
382. ay:-0.0051, gx:+0.0167
383. ay:-0.0068, gx:+0.0149
384. ay:-0.0029, gx:+0.0141
385. ay:-0.0017, gx:+0.0131
386. ay:-0.0012, gx:+0.0124
387. ay:-0.0056, gx:+0.0157
388. ay:-0.0017, gx:+0.0137
389. ay:-0.0076, gx:+0.0165
390. ay:-0.0095, gx:+0.0124
391. ay:-0.0012, gx:+0.0117
392. ay:-0.0078, gx:+0.0172
393. ay:-0.0063, gx:+0.0128
394. ay:-0.0027, gx:+0.0139
395. ay:-0.0105, gx:+0.0159
396. ay:-0.0034, gx:+0.0149
397. ay:-0.0032, gx:+0.0145
398. ay:-0.0010, gx:+0.0148
399. ay:-0.0095, gx:+0.0123
400. ay:-0.0071, gx:+0.0127
401. ay:-0.0049, gx:+0.0124
402. ay:-0.0054, gx:+0.0172
403. ay:-0.0098, gx:+0.0148
404. ay:-0.0015, gx:+0.0137
405. ay:-0.0049, gx:+0.0135
406. ay:-0.0090, gx:+0.0144
407. ay:-0.0020, gx:+0.0179
408. ay:-0.0063, gx:+0.0175
409. ay:-0.0037, gx:+0.0152
410. ay:-0.0105, gx:+0.0129
411. ay:-0.0039, gx:+0.0129
412. ay:-0.0049, gx:+0.0185
413. ay:-0.0046, gx:+0.0137
414. ay:-0.0059, gx:+0.0160
415. ay:-0.0046, gx:+0.0136
416. ay:-0.0034, gx:+0.0145
417. ay:-0.0034, gx:+0.0151
418. ay:-0.0115, gx:+0.0201
419. ay:-0.0090, gx:+0.0181
420. ay:-0.0059, gx:+0.0160
421. ay:-0.0059, gx:+0.0123
422. ay:-0.0071, gx:+0.0159
423. ay:-0.0063, gx:+0.0164
424. ay:-0.0107, gx:+0.0165
425. ay:-0.0022, gx:+0.0109
426. ay:-0.0085, gx:+0.0136
427. ay:-0.0110, gx:+0.0139
428. ay:-0.0063, gx:+0.0149
429. ay:-0.0073, gx:+0.0163
430. ay:-0.0071, gx:+0.0183
431. ay:-0.0071, gx:+0.0140
432. ay:-0.0088, gx:+0.0115
433. ay:-0.0110, gx:+0.0155
434. ay:-0.0081, gx:+0.0151
435. ay:-0.0037, gx:+0.0165
436. ay:-0.0027, gx:+0.0147
437. ay:+0.0005, gx:+0.0129
438. ay:-0.0076, gx:+0.0156
439. ay:-0.0046, gx:+0.0157
440. ay:-0.0073, gx:+0.0145
441. ay:-0.0049, gx:+0.0137
442. ay:-0.0017, gx:+0.0144
443. ay:-0.0063, gx:+0.0131
444. ay:-0.0032, gx:+0.0171
445. ay:-0.0068, gx:+0.0143
446. ay:-0.0061, gx:+0.0136
447. ay:-0.0105, gx:+0.0161
448. ay:-0.0020, gx:+0.0185
449. ay:+0.0007, gx:+0.0171
450. ay:-0.0076, gx:+0.0129
451. ay:-0.0066, gx:+0.0145
452. ay:-0.0059, gx:+0.0151
453. ay:-0.0063, gx:+0.0145
454. ay:-0.0083, gx:+0.0151
455. ay:-0.0083, gx:+0.0152
456. ay:-0.0093, gx:+0.0189
457. ay:-0.0093, gx:+0.0137
458. ay:-0.0132, gx:+0.0133
459. ay:-0.0139, gx:+0.0183
460. ay:-0.0103, gx:+0.0183
461. ay:-0.0088, gx:+0.0139
462. ay:-0.0098, gx:+0.0117
463. ay:-0.0151, gx:+0.0159
464. ay:-0.0068, gx:+0.0179
465. ay:-0.0063, gx:+0.0163
466. ay:-0.0115, gx:+0.0161
467. ay:-0.0063, gx:+0.0157
468. ay:-0.0085, gx:+0.0149
469. ay:-0.0056, gx:+0.0156
470. ay:-0.0107, gx:+0.0155
471. ay:-0.0085, gx:+0.0141
472. ay:-0.0105, gx:+0.0177
473. ay:-0.0078, gx:+0.0163
474. ay:-0.0066, gx:+0.0153
475. ay:-0.0044, gx:+0.0145
476. ay:-0.0071, gx:+0.0163
477. ay:-0.0078, gx:+0.0151
478. ay:-0.0088, gx:+0.0135
479. ay:-0.0110, gx:+0.0153
480. ay:-0.0093, gx:+0.0179
481. ay:-0.0117, gx:+0.0123
482. ay:-0.0259, gx:+0.0159
483. ay:-0.0020, gx:+0.0177
484. ay:-0.0051, gx:+0.0155
485. ay:-0.0107, gx:+0.0148
486. ay:-0.0039, gx:+0.0151
487. ay:-0.0078, gx:+0.0169
488. ay:+0.0134, gx:+0.0149
489. ay:-0.0063, gx:+0.0155
490. ay:-0.0122, gx:+0.0165
491. ay:-0.0095, gx:+0.0153
492. ay:-0.0110, gx:+0.0148
493. ay:-0.0100, gx:+0.0144
494. ay:-0.0071, gx:+0.0136
495. ay:-0.0039, gx:+0.0168
496. ay:-0.0061, gx:+0.0165
497. ay:-0.0112, gx:+0.0139
498. ay:-0.0076, gx:+0.0139
499. ay:-0.0044, gx:+0.0112
500. ay:-0.0081, gx:+0.0147
501. ay:-0.0017, gx:+0.0161
502. ay:-0.0083, gx:+0.0137
503. ay:-0.0117, gx:+0.0112
504. ay:-0.0042, gx:+0.0125
505. ay:-0.0085, gx:+0.0151
506. ay:-0.0022, gx:+0.0153
507. ay:-0.0078, gx:+0.0155
508. ay:-0.0083, gx:+0.0143
509. ay:-0.0029, gx:+0.0163
510. ay:-0.0068, gx:+0.0121
511. ay:-0.0046, gx:+0.0133
512. ay:-0.0073, gx:+0.0129
513. ay:-0.0044, gx:+0.0135
514. ay:-0.0093, gx:+0.0115
515. ay:-0.0081, gx:+0.0115
516. ay:-0.0103, gx:+0.0141
517. ay:-0.0054, gx:+0.0143
518. ay:-0.0156, gx:+0.0167
519. ay:-0.0049, gx:+0.0136
520. ay:-0.0039, gx:+0.0172
521. ay:-0.0037, gx:+0.0160
522. ay:-0.0090, gx:+0.0145
523. ay:-0.0056, gx:+0.0172
524. ay:-0.0085, gx:+0.0168
525. ay:-0.0063, gx:+0.0131
526. ay:-0.0071, gx:+0.0192
527. ay:-0.0098, gx:+0.0160
528. ay:-0.0039, gx:+0.0140
529. ay:-0.0032, gx:+0.0152
530. ay:-0.0073, gx:+0.0165
531. ay:-0.0076, gx:+0.0148
532. ay:-0.0059, gx:+0.0141
533. ay:-0.0115, gx:+0.0140
534. ay:-0.0059, gx:+0.0171
535. ay:-0.0081, gx:+0.0171
536. ay:-0.0085, gx:+0.0157
537. ay:-0.0063, gx:+0.0179
538. ay:-0.0095, gx:+0.0175
539. ay:-0.0066, gx:+0.0108
540. ay:-0.0059, gx:+0.0196
541. ay:-0.0090, gx:+0.0160
542. ay:-0.0066, gx:+0.0136
543. ay:-0.0071, gx:+0.0143
544. ay:-0.0110, gx:+0.0156
545. ay:-0.0054, gx:+0.0136
546. ay:-0.0061, gx:+0.0160
547. ay:-0.0107, gx:+0.0132
548. ay:-0.0088, gx:+0.0131
549. ay:-0.0061, gx:+0.0145
550. ay:-0.0081, gx:+0.0183
551. ay:-0.0107, gx:+0.0161
552. ay:-0.0063, gx:+0.0145
553. ay:-0.0100, gx:+0.0147
554. ay:-0.0073, gx:+0.0147
555. ay:-0.0122, gx:+0.0161
556. ay:-0.0071, gx:+0.0189
557. ay:-0.0088, gx:+0.0155
558. ay:-0.0073, gx:+0.0143
559. ay:-0.0105, gx:+0.0179
560. ay:-0.0061, gx:+0.0144
561. ay:-0.0066, gx:+0.0148
562. ay:-0.0110, gx:+0.0140
563. ay:-0.0032, gx:+0.0133
564. ay:-0.0029, gx:+0.0145
565. ay:-0.0046, gx:+0.0155
566. ay:-0.0095, gx:+0.0156
567. ay:-0.0083, gx:+0.0149
568. ay:-0.0054, gx:+0.0152
569. ay:-0.0073, gx:+0.0183
570. ay:-0.0100, gx:+0.0148
571. ay:-0.0049, gx:+0.0108
572. ay:-0.0083, gx:+0.0160
573. ay:-0.0061, gx:+0.0189
574. ay:-0.0088, gx:+0.0140
575. ay:-0.0129, gx:+0.0155
576. ay:-0.0078, gx:+0.0149
577. ay:-0.0032, gx:+0.0176
578. ay:+0.0110, gx:+0.0187
579. ay:-0.0076, gx:+0.0161
580. ay:-0.0076, gx:+0.0152
581. ay:-0.0059, gx:+0.0113
582. ay:-0.0125, gx:+0.0167
583. ay:-0.0095, gx:+0.0163
584. ay:-0.0063, gx:+0.0149
585. ay:-0.0027, gx:+0.0208
586. ay:-0.0078, gx:+0.0169
587. ay:-0.0090, gx:+0.0127
588. ay:-0.0054, gx:+0.0159
589. ay:-0.0046, gx:+0.0200
590. ay:-0.0056, gx:+0.0157
591. ay:-0.0107, gx:+0.0120
592. ay:-0.0125, gx:+0.0180
593. ay:-0.0020, gx:+0.0176
594. ay:-0.0007, gx:+0.0169
595. ay:-0.0039, gx:+0.0151
596. ay:-0.0059, gx:+0.0113
597. ay:-0.0107, gx:+0.0179
598. ay:-0.0068, gx:+0.0159
599. ay:-0.0127, gx:+0.0173
600. ay:-0.0103, gx:+0.0159
601. ay:-0.0081, gx:+0.0175
602. ay:-0.0054, gx:+0.0147
603. ay:-0.0063, gx:+0.0113
604. ay:-0.0068, gx:+0.0163
605. ay:-0.0125, gx:+0.0149
606. ay:-0.0112, gx:+0.0156
607. ay:-0.0022, gx:+0.0151
608. ay:-0.0056, gx:+0.0131
609. ay:-0.0056, gx:+0.0152
610. ay:-0.0103, gx:+0.0135
611. ay:-0.0020, gx:+0.0160
612. ay:-0.0110, gx:+0.0160
613. ay:-0.0024, gx:+0.0125
614. ay:-0.0054, gx:+0.0164
615. ay:-0.0024, gx:+0.0163
616. ay:-0.0078, gx:+0.0156
617. ay:-0.0110, gx:+0.0144
618. ay:-0.0022, gx:+0.0161
619. ay:-0.0068, gx:+0.0171
620. ay:-0.0039, gx:+0.0153
621. ay:-0.0066, gx:+0.0103
622. ay:-0.0090, gx:+0.0143
623. ay:-0.0068, gx:+0.0147
624. ay:-0.0090, gx:+0.0115
625. ay:-0.0095, gx:+0.0167
626. ay:-0.0056, gx:+0.0137
627. ay:-0.0083, gx:+0.0121
628. ay:-0.0093, gx:+0.0124
629. ay:-0.0110, gx:+0.0149
630. ay:-0.0051, gx:+0.0156
631. ay:-0.0044, gx:+0.0161
632. ay:-0.0088, gx:+0.0129
633. ay:-0.0090, gx:+0.0139
634. ay:-0.0098, gx:+0.0157
635. ay:-0.0083, gx:+0.0149
636. ay:-0.0100, gx:+0.0180
637. ay:-0.0085, gx:+0.0161
638. ay:-0.0088, gx:+0.0143
639. ay:-0.0112, gx:+0.0145
640. ay:-0.0083, gx:+0.0151
641. ay:-0.0076, gx:+0.0128
642. ay:-0.0085, gx:+0.0177
643. ay:-0.0103, gx:+0.0183
644. ay:-0.0076, gx:+0.0169
645. ay:-0.0139, gx:+0.0144
646. ay:-0.0103, gx:+0.0187
647. ay:-0.0107, gx:+0.0165
648. ay:-0.0068, gx:+0.0155
649. ay:-0.0046, gx:+0.0124
650. ay:-0.0061, gx:+0.0149
651. ay:-0.0105, gx:+0.0163
652. ay:-0.0105, gx:+0.0136
653. ay:-0.0098, gx:+0.0145
654. ay:-0.0100, gx:+0.0125
655. ay:-0.0056, gx:+0.0144
656. ay:-0.0027, gx:+0.0163
657. ay:-0.0049, gx:+0.0167
658. ay:-0.0093, gx:+0.0144
659. ay:-0.0071, gx:+0.0165
660. ay:-0.0105, gx:+0.0160
661. ay:-0.0071, gx:+0.0169
662. ay:-0.0015, gx:+0.0135
663. ay:-0.0154, gx:+0.0155
664. ay:-0.0071, gx:+0.0132
665. ay:-0.0059, gx:+0.0161
666. ay:-0.0044, gx:+0.0140
667. ay:-0.0032, gx:+0.0127
668. ay:-0.0110, gx:+0.0165
669. ay:-0.0071, gx:+0.0161
670. ay:-0.0071, gx:+0.0131
671. ay:-0.0129, gx:+0.0141
672. ay:-0.0103, gx:+0.0167
673. ay:-0.0115, gx:+0.0163
674. ay:-0.0071, gx:+0.0131
675. ay:-0.0085, gx:+0.0144
676. ay:-0.0037, gx:+0.0173
677. ay:-0.0039, gx:+0.0151
678. ay:-0.0051, gx:+0.0159
679. ay:-0.0032, gx:+0.0129
680. ay:-0.0088, gx:+0.0156
681. ay:-0.0032, gx:+0.0124
682. ay:-0.0049, gx:+0.0151
683. ay:-0.0051, gx:+0.0153
684. ay:-0.0078, gx:+0.0144
685. ay:-0.0105, gx:+0.0164
686. ay:-0.0083, gx:+0.0164
687. ay:-0.0076, gx:+0.0127
688. ay:-0.0125, gx:+0.0115
689. ay:-0.0100, gx:+0.0167
690. ay:-0.0056, gx:+0.0149
691. ay:-0.0042, gx:+0.0155
692. ay:-0.0049, gx:+0.0143
693. ay:-0.0039, gx:+0.0136
694. ay:-0.0073, gx:+0.0139
695. ay:-0.0002, gx:+0.0137
696. ay:-0.0071, gx:+0.0177
697. ay:-0.0076, gx:+0.0156
